oqmd_id,formula,Ef,num_atoms
448511,AcTeMo2,0.655889249791668,4.0
508853,Eu2ThCr,0.65592848,4.0
383156,Yb2HoU,0.655928527916667,4.0
904517,UMnW,0.655941170402301,3.0
473951,GdNpMn2,0.655973759040949,4.0
481364,EuTh2U,0.65605663625,4.0
869620,AcSmTm,0.656082981666667,3.0
441909,SmU2Re,0.656085121875002,4.0
395119,CsThMg2,0.656121962916665,4.0
462864,TbPu2W,0.656123323833333,4.0
540946,URe2Bi,0.6561299925,4.0
531512,HoNpTa2,0.656136651979166,4.0
442249,CeU2Al,0.656190433125,4.0
407643,EuScPa2,0.656266623750001,4.0
539586,NpBeW2,0.6562881728125,4.0
369966,CaAcOs2,0.656300388125,4.0
463388,PuPd2W,0.656358515000001,4.0
885200,PuRhW,0.656360926666667,3.0
929774,PaTiPb,0.656386842071246,3.0
441657,SmU2Ni,0.656410045625001,4.0
542284,NpRe2Os,0.6564438578125,4.0
489060,AcNb2Zn,0.656465108124999,4.0
362338,NpSc2Ta,0.6565035703125,4.0
520101,Np2PaTa,0.656504778124999,4.0
461098,RbPu2Al,0.656540097499999,4.0
518486,LuNp2Ni,0.656550111875001,4.0
401658,SrAc2Ta,0.656669388749999,4.0
974025,PmNpRe,0.6566789679166666,3.0
882532,UNbMo,0.656711711666668,3.0
439356,Er2UPa,0.65671341875,4.0
856797,AcYbY,0.656740155833334,3.0
440926,LiU2Pb,0.656748035000001,4.0
888066,NpInAg,0.656757457916665,3.0
440434,ScU2V,0.656797916250001,4.0
518689,TmNp2Ni,0.656819813124999,4.0
499799,PaBe2B,0.65684464,4.0
408546,AcHfPa2,0.656927179375001,4.0
841000,NpVNi,0.656947097083333,3.0
475728,AcLu2Mn,0.656948579676725,4.0
565631,AcDySc,0.65696696361111,3.0
442299,LuU2Co,0.65696867375,4.0
442058,SmPuU2,0.656979878125,4.0
363045,GdNpSc2,0.6569824284375,4.0
368281,Na2LiTh,0.657015569574176,4.0
942707,UTiAl,0.657059307071246,3.0
908920,SrPuB,0.657069143333333,3.0
444789,Ca2PuCo,0.657092700000001,4.0
884113,AcCeMo,0.657129181666666,3.0
487506,NpNb2Pb,0.657136055312499,4.0
531409,YbPaTa2,0.657189194999999,4.0
864278,PuHfTl,0.65725056,3.0
383747,La2NpV,0.6573218503125,4.0
537516,Nd2HoU,0.657352222916668,4.0
881044,LiYbPu,0.657353236666667,3.0
520099,Np2NbCr,0.657374085624999,4.0
539277,ThPdW2,0.657393042499999,4.0
847218,AcPmNd,0.657450331666667,3.0
504435,NaPuRu2,0.657561737287089,4.0
391144,Pr2HfU,0.65759758375,4.0
841277,NpVRe,0.657627802083333,3.0
456709,Ho2PuRu,0.657638418333335,4.0
518498,LiNp2Mo,0.657674440625,4.0
932484,UTiBe,0.657706950404579,3.0
563348,PuTi2Hg,0.657744171865301,4.0
502211,AcBe2Nb,0.657838358125,4.0
406509,RbPuCu2,0.657846982500001,4.0
519342,ZrNp2Tl,0.657913456874999,4.0
1539396,CsAcTh,0.6579149458333333,3.0
532468,AcTa2Pd,0.657943508124999,4.0
543375,Sr2PaGe,0.65794688125,4.0
416477,EuHf2U,0.657981031249999,4.0
903410,NpMnTl,0.658038897485633,3.0
572295,NpTcOs,0.658086718749999,3.0
840323,LuPaV,0.658093298333334,3.0
549953,Gd2UTi,0.658167959053434,4.0
457626,Ho2PuHg,0.658183839591767,4.0
390257,AcPr2Fe,0.658185031874999,4.0
882510,AcInMo,0.658194050833334,3.0
945455,AcUHg,0.65822985417791,3.0
945697,EuUHg,0.658236626677911,3.0
837608,PrThAl,0.658239980833333,3.0
388730,LiThCr2,0.658244315,4.0
545300,RbSr2Th,0.658288645,4.0
407339,YPa2Cr,0.658350576249999,4.0
571727,AcTaOs,0.658361354166666,3.0
548843,PrGd2U,0.658374890624999,4.0
927308,CaAcDy,0.65839621861111,3.0
960184,LuNpNi,0.658406882083333,3.0
944066,ThTcHg,0.658442566677911,3.0
343537,Cs3Pu,0.658444935,4.0
442414,ScU2Hg,0.658446760008434,4.0
393222,AcCeV2,0.65846123875,4.0
407605,LiGdPa2,0.658462295625,4.0
519570,LiNp2Tl,0.658468426874999,4.0
538238,PuNbW2,0.658519179999999,4.0
461356,Pu2GaIr,0.658557211249999,4.0
925649,AcPmDy,0.65856921111111,3.0
389309,Pr2UOs,0.65858318,4.0
487981,AcNb2Tl,0.658586214374999,4.0
507560,Eu2PuNb,0.6586151075,4.0
381229,Yb2DyU,0.658698512083332,4.0
518006,TmNp2Sc,0.658699579375,4.0
383057,Yb2ErU,0.65873541375,4.0
537739,NaNd2Np,0.658742135099589,4.0
381143,Yb2TmU,0.65875308625,4.0
406871,YbTmPa2,0.6588085625,4.0
884275,YbThMo,0.658882716666666,3.0
449682,AcScMo2,0.658893399375,4.0
875469,YbUAu,0.658913641666667,3.0
460946,SrTbPu2,0.658918168833333,4.0
407828,CaPa2Nb,0.659007952500001,4.0
872748,ErPaBi,0.659017381666667,3.0
402736,SrAc2U,0.659059699999999,4.0
843383,PuMgSc,0.659060311944443,3.0
565591,ScUGa,0.659078491666666,3.0
395264,Mg2UCo,0.659121774166666,4.0
453650,NpIn2Mo,0.6591257253125,4.0
948899,CeNpPb,0.659150807916666,3.0
852846,LaUCu,0.659204428333333,3.0
460453,Pu2NbB,0.659223975,4.0
555559,NpCd2Hg,0.659257774070933,4.0
405832,PmPuCu2,0.659270324375,4.0
549724,Gd2URe,0.65933021625,4.0
883167,NpBiMo,0.659348285416667,3.0
410818,Y2PaFe,0.659417425,4.0
519574,Np2RePb,0.659420021875,4.0
401746,Ac2LuMn,0.659428989051725,4.0
552979,EuPuTc2,0.659430609999999,4.0
846945,PmThCd,0.659440489166667,3.0
905982,LuPaBi,0.659454263333334,3.0
407171,CePrPa2,0.65947976625,4.0
411526,AcY2W,0.659515108125,4.0
539852,NpPtW2,0.659544730312501,4.0
401270,NaPm2Np,0.659550236349587,4.0
876766,SmUSn,0.659573526882932,3.0
938286,RbPuAg,0.659576964166667,3.0
399609,Pm2UCu,0.659577535,4.0
897196,PuNpHg,0.659590932094577,3.0
453486,NpTlIn2,0.6596143615625,4.0
883653,NpMoRu,0.659670157083334,3.0
848322,AcCePm,0.659687330833333,3.0
506607,NpNbAg2,0.6596926190625,4.0
957863,NdUFe,0.659740596666667,3.0
448228,PrUMo2,0.659771696875,4.0
533861,Tb2ThCu,0.659787350166664,4.0
461971,KPu2Ag,0.659819621874999,4.0
371176,CsPaTl2,0.6598320375,4.0
872184,AcSmEr,0.659868325,3.0
496893,Dy2PuHg,0.659914025425097,4.0
887165,RbPuRh,0.659920136666667,3.0
406058,NaUCu2,0.659950678537088,4.0
904232,NaAcMn,0.659952059285084,3.0
864041,HfPaRe,0.65997542,3.0
460962,Pu2MnRh,0.659987679051724,4.0
477611,PuB2As,0.66000682625,4.0
891650,HoUSn,0.660020398271822,3.0
518472,PmNp2Re,0.660029971250001,4.0
382578,Yb2LuU,0.660090582500001,4.0
519240,NaNp2Pb,0.660222075412088,4.0
517973,LaNp2Sc,0.660228031875,4.0
1359831,AcW3O,0.660242119324249,5.0
876152,PuUAl,0.660246688333333,3.0
471753,NpMn2Cd,0.66031507341595,4.0
973322,LaNpRe,0.6603230887499999,3.0
881763,LiSmPu,0.6603315575,3.0
563535,PuTi2Tl,0.660380336856869,4.0
473630,TmPuMn2,0.660392513103449,4.0
852479,ZrUCu,0.660417711666666,3.0
393848,PuV2In,0.660609395,4.0
943489,ThAlW,0.66061897,3.0
575085,YbUTl,0.660624313333333,3.0
883722,YPuMo,0.660644505,3.0
520020,HoZrNp2,0.660664297291667,4.0
408133,NdPa2Be,0.660682033750001,4.0
919244,TmPaNb,0.660704166666667,3.0
530105,AcNi2W,0.660715430625,4.0
442375,SmU2Pb,0.660815715625001,4.0
489208,AcNb2W,0.660816698125,4.0
517808,Np2ScRh,0.660817961875001,4.0
518316,Np2CuW,0.660821870625002,4.0
496717,Dy2PaMn,0.660896308218391,4.0
883054,AcYMo,0.6608999725,3.0
441651,LaU2Pa,0.6609479475,4.0
565719,AcHoSc,0.660948254722224,3.0
407215,SrPa2Bi,0.660963656250001,4.0
390480,Pr2UTi,0.660967186553433,4.0
487966,AcErNb2,0.660975295625,4.0
931827,UBeTl,0.660997733333334,3.0
375031,Sm2PaFe,0.66105428125,4.0
407876,PrPa2Mn,0.661065004676725,4.0
835705,AcScCr,0.6611263625,3.0
839074,UNbV,0.661184474999999,3.0
880702,BaLiPu,0.661218896666667,3.0
452954,PuNbIn2,0.661228407499999,4.0
519486,Np2CdCu,0.661235760624999,4.0
498057,PuHfPb2,0.661370293749999,4.0
401219,Pm2GdU,0.661374063125,4.0
449687,YbThMo2,0.661387205,4.0
541669,PuMgRe2,0.661508705208334,4.0
374050,Sm2UCu,0.661517702499999,4.0
920516,NpNbGa,0.661532218750001,3.0
560979,Rb2PuTl,0.66155891625,4.0
518999,Np2HgMo,0.661561026883433,4.0
440256,U2TiPb,0.661577226553435,4.0
557000,PuZr2Cd,0.6616351325,4.0
519057,LuNp2U,0.661636953125001,4.0
1536108,BaCaPa3,0.661666322,5.0
519450,ErHfNp2,0.661716636874999,4.0
861671,SrPaCo,0.66173607,3.0
972272,PrURe,0.6617380175000006,3.0
375715,NaSm2Np,0.661895778849588,4.0
508969,CeEu2U,0.661920674375,4.0
972747,UReAu,0.6619595400000003,3.0
406666,BaPa2Ga,0.66201147625,4.0
518534,SmNp2Pa,0.66205648875,4.0
441946,PmU2Pb,0.662083591875001,4.0
403514,BaAc2Np,0.6620926215625,4.0
414575,BaHf2Th,0.6620972375,4.0
469791,K2AcNd,0.662097726875,4.0
407732,PrPa2V,0.662134473125001,4.0
890077,AcSmHo,0.66214176388889,3.0
510852,NpAl2Bi,0.662144299062501,4.0
472127,AcMn2Co,0.66219664122845,4.0
517621,Np2TiNi,0.662199832178434,4.0
533988,Tb2UAu,0.662210141416665,4.0
563092,TmPuTi2,0.662239745606867,4.0
361741,PuSc2Cd,0.6622478575,4.0
493642,NpMnSn2,0.662296843438624,4.0
403112,SrAc2Mo,0.66232351125,4.0
877480,CaThGa,0.662368168333333,3.0
462874,Pu2TiRh,0.662396464053433,4.0
519081,YPuNp2,0.662399549374999,4.0
508604,Eu2NpIn,0.662405180312499,4.0
530541,NpTa2Cd,0.6624340503125,4.0
401159,RbPm2Th,0.66244682375,4.0
440952,CeU2Tc,0.662458321874999,4.0
448347,PuNiMo2,0.66249809,4.0
407896,TbPa2Ag,0.662523269458333,4.0
402666,NaAc2W,0.662576041037088,4.0
538967,PuHfW2,0.662582126249999,4.0
859045,AcPrY,0.66260623,3.0
539721,ThMnW2,0.662617209051724,4.0
1534523,Ca6ThAu3,0.6626272919999995,10.0
487009,PuNb2Au,0.662637114999999,4.0
552908,AcTc2Pd,0.662660078125,4.0
388190,PuZnCr2,0.662726,4.0
576344,AcPmSm,0.662731540833333,3.0
491057,Ce2PaFe,0.662762711249999,4.0
362599,MgNpSc2,0.662766120520833,4.0
391216,Pr2PuNp,0.662774079062501,4.0
480702,Th2BW,0.662793112499999,4.0
441678,PmPuU2,0.662807124375002,4.0
535591,Nd2DyU,0.662908799583333,4.0
475444,Lu2NpSc,0.6629259415625,4.0
392854,YNpV2,0.662991221562498,4.0
395477,Mg2PaFe,0.663047737916665,4.0
926430,DyPaBi,0.663070802777777,3.0
499202,NpPaPb2,0.6630817953125,4.0
478063,UB2As,0.663084085,4.0
451770,KNpRh2,0.6630982815625,4.0
543852,Sr2AcRu,0.663110730625,4.0
936669,LiPaAg,0.6631160975,3.0
553352,RbPaCd2,0.6631456025,4.0
896486,PuUAg,0.663172072499999,3.0
1537850,SrErU,0.6631970827777778,3.0
840659,AcCeV,0.663200145,3.0
401485,Pm2ThW,0.663298386249999,4.0
440862,PmU2Re,0.663333158125001,4.0
440480,NaU2Si,0.663426253537089,4.0
904510,AcTbMn,0.663434834680076,3.0
839106,NpTiV,0.663436865821245,3.0
507940,PrEu2U,0.663439306875,4.0
494728,KDy2Pu,0.663455192916665,4.0
440200,U2TaCr,0.663455384999999,4.0
509235,AcEu2U,0.663517996875,4.0
541511,PuRe2As,0.663629146249999,4.0
518125,SrNp2Bi,0.663649331875001,4.0
418535,Ba2AcBe,0.663658328125,4.0
408877,YbPa2V,0.663662735000001,4.0
875057,ThUTc,0.663711080000001,3.0
435881,Tm2NpTc,0.663738051562501,4.0
519523,ErNp2Ti,0.663741762178434,4.0
406471,CaNpCu2,0.663775110312501,4.0
904527,AcPuMn,0.663786299568968,3.0
415546,AcHf2Np,0.6638065584375,4.0
402005,KAc2Hf,0.663853803749999,4.0
530975,AcTa2Tc,0.663864279375,4.0
440937,CaU2Pd,0.66387679,4.0
460982,EuPu2Pa,0.6639844825,4.0
455457,KHo2Pu,0.664000177083335,4.0
400263,Pm2NpZn,0.6640026640625,4.0
446191,Li2MgU,0.664014081458333,4.0
382341,CsYb2Th,0.664014295,4.0
884096,AcHfMo,0.664016719166666,3.0
915113,GdUZn,0.664034579166666,3.0
441507,LuU2Zn,0.66406459875,4.0
401868,SrAc2Re,0.664120095,4.0
489176,PuNb2Co,0.664165095,4.0
460408,Pu2ReRh,0.664322746250001,4.0
841153,AcPrV,0.664367768333333,3.0
411226,TbY2U,0.664395895083333,4.0
447524,Li2YbNp,0.6644957553125,4.0
889338,ThNpIn,0.664497030416666,3.0
945578,ThNpHg,0.664506902094577,3.0
441634,EuU2Co,0.6645224225,4.0
925857,AcSmDy,0.664564609444443,3.0
518078,PmThNp2,0.664650082500001,4.0
853560,ThNpCu,0.664681600416666,3.0
448643,PuTeMo2,0.664799569166668,4.0
425387,Ac2Fe3,0.664810848,5.0
517760,CeNp2Ni,0.664844393749998,4.0
538774,PuSiW2,0.664873953749998,4.0
401722,Ac2FeTc,0.664876375,4.0
518962,YbNp2Hg,0.664887469383432,4.0
888768,CaUIn,0.664890461666667,3.0
406797,TbPa2Cu,0.664892948833333,4.0
517697,LaThNp2,0.664972025625001,4.0
406874,TbPa2Ta,0.664978358833332,4.0
1241428,Ac2Au,0.664984486666667,3.0
462046,SrPu2Ti,0.665003504053434,4.0
835336,PuTaCr,0.665023189999999,3.0
534583,AcTb2Cu,0.665057763291665,4.0
534385,AcTb2Os,0.665071710791665,4.0
876873,PuUHg,0.665076846677911,3.0
846838,PmPaGa,0.665106300833334,3.0
415055,PuHf2Ni,0.6651092825,4.0
541079,NpCoRe2,0.665129975312501,4.0
478149,PaHgB2,0.665168276258433,4.0
506378,PaFeAg2,0.66522648875,4.0
441615,LaU2Cd,0.6652515175,4.0
875142,CsUTe,0.665367990555557,3.0
519916,LuNp2Co,0.665435851874999,4.0
530522,AcTa2As,0.665459679374998,4.0
933265,ThBeW,0.665467679999999,3.0
519138,Np2TaIn,0.665532735625,4.0
441843,NdU2Pb,0.665596643750001,4.0
933238,UBeHg,0.665617653344577,3.0
970082,SmPaW,0.6656474641666664,3.0
500885,AcNpBe2,0.6657406334375,4.0
428808,U3Ti2,0.665749600485495,5.0
418362,Ba2PaHg,0.665835273758433,4.0
475674,Lu2NpBe,0.6658355578125,4.0
391902,EuPaV2,0.6659010875,4.0
911037,PrThTc,0.665903636875,3.0
525460,SrAcFe2,0.665908240624999,4.0
532233,AcHfTa2,0.665935394374999,4.0
402549,Ac2TmMn,0.665939172801726,4.0
437566,KEr2Pu,0.66595081375,4.0
852760,AcNpCu,0.66595757125,3.0
870837,TmPuRu,0.665965610000001,3.0
518070,HfNp2Tl,0.665979270625,4.0
440558,U2MnCd,0.665993234051726,4.0
440350,YbU2Re,0.666027386250001,4.0
440147,CeU2Ni,0.666113678124999,4.0
839546,AcNdV,0.666123455833333,3.0
439963,YbU2Al,0.666134094999999,4.0
564649,AcErSc,0.666141362500001,3.0
487919,DyNpNb2,0.666153533645831,4.0
438109,Er2PuOs,0.66616911,4.0
386929,PuCr2Ni,0.666188127500002,4.0
907653,AcGdLu,0.666196276666667,3.0
882552,AcMoAu,0.666233067500001,3.0
439958,EuU2Al,0.666246667499999,4.0
448126,PuMo2Pd,0.666304545000001,4.0
443952,Ca2USi,0.6663053075,4.0
320048,AcRe3,0.666333686874999,4.0
386553,NpUCr2,0.666367731562501,4.0
538381,HoThW2,0.666400139166667,4.0
436402,Tm2NpBe,0.6664293778125,4.0
538984,SmPaW2,0.666465985625001,4.0
970377,ThInW,0.666507289999998,3.0
858297,CaAcY,0.666558379166667,3.0
518575,TmNp2Mn,0.666600469676727,4.0
576876,SmThCd,0.666684757500001,3.0
489037,AcHoNb2,0.666746292291667,4.0
903852,PmUMn,0.666799522902301,3.0
518305,Np2BePb,0.666799878125,4.0
552432,LaPuTc2,0.666819855000002,4.0
549669,Gd2PaW,0.666877178749999,4.0
475970,Lu2UW,0.666913661250001,4.0
362117,PuSc2Ti,0.666942964053435,4.0
387853,CaAcCr2,0.666956110625001,4.0
391042,Pr2PaRe,0.66698857,4.0
519736,Np2CrB,0.666991473125,4.0
858415,YUSn,0.667047237716265,3.0
519808,YNp2Zn,0.667053674375,4.0
478330,SrThB2,0.6670796675,4.0
577777,SmPuRu,0.667175884166667,3.0
536540,Nd2PuCd,0.667179697499999,4.0
488768,AcPuNb2,0.667232033125,4.0
370597,PuCoOs2,0.6672409525,4.0
518041,TmNp2Co,0.667254643125,4.0
555633,PaCd2Re,0.667297861250001,4.0
972262,URePb,0.6673233966666684,3.0
559093,Rb2AcAg,0.66734244625,4.0
471676,PuMn2Au,0.66739286310345,4.0
541122,PuRe2Pt,0.667430960000001,4.0
519582,DyZrNp2,0.667458123958331,4.0
411300,Y2NpPa,0.667481850312502,4.0
504829,CePuAg2,0.667482769375,4.0
920767,SrAcCe,0.667488218333333,3.0
563705,LaThSc,0.667545651666665,3.0
519612,PmNp2Cd,0.667603534999999,4.0
470495,K2ThSb,0.66761730375,4.0
838747,AcPmV,0.667617840000001,3.0
849109,AcTiAu,0.667644409571245,3.0
569530,NaAcY,0.667648532216118,3.0
882734,ThCdMo,0.667653976666666,3.0
406908,YbErPa2,0.667704912500001,4.0
969625,ThTcW,0.6678536749999999,3.0
541415,SmNpRe2,0.667886440937501,4.0
406852,PrPa2Be,0.667898225625001,4.0
517802,Np2ReB,0.667980459375,4.0
526141,PrNpFe2,0.667982040937498,4.0
571679,PuOsW,0.66800327,3.0
500073,AcBe2Cr,0.668026238125,4.0
441660,U2CrTe,0.668036626666668,4.0
929101,PaNiPb,0.668047143333332,3.0
446711,Li2NpMn,0.668135961864225,4.0
369272,NpBiOs2,0.668204206562502,4.0
919249,ErPaNb,0.668211969999999,3.0
518277,Np2TiCd,0.668226082178434,4.0
530841,PuTa2Pd,0.668276622499999,4.0
407767,LiSmPa2,0.668282863125001,4.0
876689,CeUBi,0.6682884075,3.0
544214,Sr2UAu,0.66833737625,4.0
525723,AcTaFe2,0.668393930624998,4.0
416944,Ba2TbPu,0.668500358833333,4.0
1538987,Eu(UAl)2,0.6685582150000002,5.0
838955,AcSmV,0.668578821666667,3.0
526002,PuFe2Pb,0.6685841425,4.0
571128,NaAcGd,0.668622391382784,3.0
402799,Ac2PuU,0.668664130000001,4.0
533023,Tb2ThNi,0.668693510166666,4.0
903960,LaUMn,0.668733940402301,3.0
454511,NpIn2As,0.6687497390625,4.0
932431,SrThBe,0.66875975,3.0
938429,AcPmEu,0.66876071,3.0
372259,UTl2Co,0.66877386375,4.0
874970,BaUBi,0.668779933333333,3.0
555497,NpCd2Sb,0.668821711562501,4.0
953501,NaNpGa,0.668839515132784,3.0
366014,Na2PaGe,0.668926105824176,4.0
861416,AcVCo,0.668940864166667,3.0
436455,AcTm2Mn,0.668981037176725,4.0
541032,PuRe2Sb,0.669006903750001,4.0
905052,GdNpMn,0.669017566652299,3.0
388900,Pr2DyU,0.669021523333332,4.0
415189,PuHf2Mn,0.669039296551725,4.0
560636,Rb2AcZn,0.669045205625,4.0
531006,PrThTa2,0.669045850624999,4.0
552520,AcTc2Rh,0.669048045625001,4.0
558375,SrZr2Pa,0.66905561,4.0
474277,KLu2Pu,0.66906804125,4.0
438966,Er2NpBe,0.6690793053125,4.0
913105,PuNbZn,0.669091209999999,3.0
933149,HfUBe,0.66912423,3.0
403456,Ac2NbV,0.669132018749999,4.0
1531467,CsThGa,0.6691441661111112,3.0
483424,NpMnZn2,0.669199231864225,4.0
841198,AcGdV,0.669271341666667,3.0
884569,PaCdMo,0.669288593333334,3.0
415417,EuHf2Np,0.669298595312499,4.0
406816,CaPa2Ti,0.669309694053435,4.0
481362,KTh2Zn,0.66931942125,4.0
562113,PuMgTi2,0.6693205133152,4.0
441247,LuNpU2,0.669328896562501,4.0
375607,RbSm2Th,0.669394968750001,4.0
381924,Yb2ThV,0.6694504975,4.0
838980,PuNbV,0.669470103333334,3.0
519183,Np2ScCu,0.669493656875002,4.0
407621,LiPmPa2,0.669548214375001,4.0
876611,UPaSn,0.669549429382931,3.0
558129,PuZr2Fe,0.66957124,4.0
526326,PuCdFe2,0.669595817499999,4.0
532884,NpTa2Cu,0.669604485312499,4.0
888470,TbPaIn,0.669616568444443,3.0
508529,PmEu2U,0.669630150625,4.0
325314,BaPa3,0.66971128,4.0
374036,PrSm2U,0.669731103125,4.0
575514,YUTl,0.669736071666667,3.0
519559,TmNp2Cd,0.669744683125,4.0
870190,TmPaBi,0.669786538333334,3.0
545139,Sr2UPt,0.669799376249999,4.0
440547,AcU2Ga,0.669806606874999,4.0
509660,SmEu2U,0.669806694375001,4.0
888606,YbUIn,0.669913181666666,3.0
532039,LaPaTa2,0.669916715000001,4.0
480709,AcTh2Fe,0.669964305625,4.0
839594,AcYV,0.670037539166668,3.0
519785,HoHfNp2,0.670068216041669,4.0
904972,SmUMn,0.670081617902301,3.0
535085,Tb2MgPa,0.670099480374998,4.0
319659,AcCr3,0.670112176874999,4.0
554570,AcNpCd2,0.6701274859375,4.0
840810,AcDyV,0.670216675277776,3.0
550555,AcGd2W,0.670217604375,4.0
383144,Yb2PuV,0.670236275,4.0
388524,SmUCr2,0.670298854375,4.0
506919,ThAg2B,0.67036351375,4.0
554275,UVCd2,0.670388461250001,4.0
516647,NpMnAu2,0.670398224364225,4.0
519688,Np2FeMo,0.670400855625001,4.0
898590,NpTcPd,0.670448565416667,3.0
518295,AcNp2Ru,0.670473631249999,4.0
400073,Pm2PuCd,0.670513213750001,4.0
538613,NpGeW2,0.670535971562499,4.0
842974,SrThMg,0.670547390277777,3.0
478432,AcB2Ir,0.670548370624999,4.0
840900,AcHoV,0.670645769722224,3.0
517587,SmNp2Cd,0.670709716249999,4.0
565395,AcTmSc,0.670747259166667,3.0
871868,AcGdTm,0.670751721666666,3.0
400584,Pm2PaFe,0.67080692875,4.0
532774,AcZrTa2,0.670824030624999,4.0
495977,Dy2PuRu,0.670831429166665,4.0
518771,Np2TaMo,0.670837968124999,4.0
535027,Tb2ThTi,0.670845564220099,4.0
518485,HoNp2Sc,0.670862983541669,4.0
403708,Ac2ErMn,0.670895880301726,4.0
530902,AcTa2Re,0.670903234375,4.0
441705,PrU2Pb,0.670949985625001,4.0
441801,NaU2Os,0.671052972287088,4.0
457259,Ho2UPa,0.671080839583334,4.0
519729,ErNp2Mn,0.671107452176726,4.0
508227,Eu2PaNi,0.671143885,4.0
507863,Eu2ThCo,0.67117476,4.0
440767,U2CrSb,0.671186141250001,4.0
519404,GdNp2Co,0.671254073749999,4.0
839826,AcErV,0.671265684166666,3.0
918797,PuThNb,0.671275519999999,3.0
910408,SrThGa,0.671297461666666,3.0
569064,NaUBi,0.671327086382784,3.0
519877,MgNp2Ti,0.671356897386767,4.0
407458,PuThPa2,0.671363169999999,4.0
517892,PmNp2Pa,0.671375525,4.0
326116,PuW,0.67145783,2.0
518686,Np2MnCr,0.671481317176724,4.0
550330,Gd2NpPa,0.6715539115625,4.0
882778,ThHgMo,0.67155733167791,3.0
442446,ThU2W,0.6716246025,4.0
508639,LaEu2U,0.67163736375,4.0
440292,ZrU2Ag,0.671662185624999,4.0
479328,LuPuTh2,0.67167700875,4.0
491419,BaCe2Np,0.671713359062499,4.0
457478,Ho2UMo,0.671731462083335,4.0
402128,CsRbAc2,0.67173975625,4.0
392161,SmNpV2,0.6717851834375,4.0
447600,Li2NpCu,0.6717867503125,4.0
456861,Ho2NpBe,0.671797168645835,4.0
881516,LiAcTb,0.671803539277777,3.0
487498,PrUNb2,0.671820226874999,4.0
541271,PuCrRe2,0.671821605,4.0
371281,UTl2Cr,0.67186976625,4.0
857448,AcNdY,0.6718864275,3.0
501119,CaUBe2,0.67197258125,4.0
895427,PuTiGa,0.671972937071245,3.0
402132,Ac2BeMo,0.67197616125,4.0
391302,Pr2PaTa,0.671988571249999,4.0
889417,NaPaIn,0.672047756382784,3.0
875458,PmURu,0.672052280833333,3.0
441933,LuU2Ti,0.672070472803435,4.0
441123,MgU2Mo,0.672125322708332,4.0
389743,Pr2PaMo,0.672150046250001,4.0
386787,EuPaCr2,0.6721521875,4.0
440046,HfU2Pb,0.672153966249999,4.0
391775,AcPaV2,0.672218723125001,4.0
531207,PuTa2Mn,0.672229861551724,4.0
381428,Yb2ThNb,0.672235872499999,4.0
458410,AcReIr2,0.672245439375001,4.0
517717,HoNp2Ti,0.672337436345101,4.0
551980,SrUTc2,0.67233933625,4.0
441019,U2InW,0.672395530000001,4.0
519742,DyNp2Co,0.672403651458332,4.0
460654,Pu2FeRu,0.672430067499999,4.0
385179,La2NdU,0.672460325,4.0
850926,CsAcAg,0.672473731666667,3.0
462541,KPu2Zn,0.67248191625,4.0
506144,UBeAg2,0.67252085,4.0
840238,PaVHg,0.672550331677911,3.0
406920,CaPa2Ni,0.67256586,4.0
366549,Na2PaTl,0.672575878324176,4.0
304240,LuNp3,0.6726011946875,4.0
383975,La2UNb,0.67260147375,4.0
530056,AcNi2B,0.672634328125,4.0
543854,Sr2PuNi,0.67263602,4.0
488947,AcDyNb2,0.672644131458332,4.0
416225,AcHf2U,0.672645046875001,4.0
462169,Pu2USn,0.6726529870372,4.0
403100,Ac2NiW,0.67267266625,4.0
480898,AcTh2Cu,0.672677060624999,4.0
480910,PuTh2Ta,0.6727078725,4.0
519706,ZrNp2Cu,0.672879288125001,4.0
905434,SrAcLu,0.6729034525,3.0
403613,CaAc2W,0.67291592125,4.0
448926,LaUMo2,0.672975051250001,4.0
840001,TmPaV,0.673003450000001,3.0
840574,AcTmV,0.673015150833335,3.0
368609,AcInOs2,0.673024905625001,4.0
969434,PuPaW,0.673040886666667,3.0
852695,TbPaCu,0.67304566511111,3.0
427053,Pu3Fe2,0.673068906,5.0
525478,LiAcFe2,0.673076375625,4.0
442153,ErU2Co,0.673202987500001,4.0
912343,NdThTc,0.6732168675,3.0
440164,TmU2Zn,0.6732327825,4.0
480782,PuTh2Re,0.67329526875,4.0
367835,Na2PuSc,0.673300918324176,4.0
440777,CaU2Ru,0.6733014875,4.0
519129,Np2VRe,0.673303946875,4.0
384896,CsLa2Th,0.6733132725,4.0
538757,NpRhW2,0.673340832812499,4.0
402039,Ac2PuPd,0.67334661125,4.0
408306,NaPa2Mo,0.673454214787088,4.0
531406,UTa2Tl,0.673461462500001,4.0
403757,RbAc2Os,0.67346862125,4.0
836424,SrAcPr,0.673490401666667,3.0
960910,ThNpNi,0.673570253749998,3.0
874859,YbUBi,0.673575606666666,3.0
401880,CsAc2Pu,0.67366028125,4.0
834092,HfNpCr,0.67366793875,3.0
519770,ErNp2Co,0.673670098124999,4.0
474024,SrPaMn2,0.67367143810345,4.0
533708,Tb2UIn,0.673694441416665,4.0
491513,Ce2HoU,0.673696249166667,4.0
573002,AcIrOs,0.6737358475,3.0
909915,EuUB,0.673788161666666,3.0
931706,NaThBe,0.673792166382784,3.0
519675,SmPuNp2,0.673852968749999,4.0
